Circuit: * C:\Users\wesle\Desktop\projetos\joule_thief\joule_thief_V2.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00690335 ++++++++++++++++++++++++to 0.00690335
Heightened Def Con from 0.00690336 ++++++++++++++++++++++++to 0.00690336
Heightened Def Con from 0.00690336 ++++++++++++++++++++++++to 0.00690336
Heightened Def Con from 0.00690336 ++++++++++++++++++++++++to 0.00690336
Heightened Def Con from 0.00690336 ++++++++++++++++++++++++to 0.00690336
Heightened Def Con from 0.00690336 ++++++++++++++++++++++++to 0.00690336
Heightened Def Con from 0.00690337 ++++++++++++++++++++++++to 0.00690337
Heightened Def Con from 0.00690337 ++++++++++++++++++++++++to 0.00690337
Heightened Def Con from 0.00690337 ++++++++++++++++++++++++to 0.00690337
Heightened Def Con from 0.00690337 ++++++++++++++++++++++++to 0.00690337
Heightened Def Con from 0.00690337 ++++++++++++++++++++++++to 0.00690337
Heightened Def Con from 0.00690337 ++++++++++++++++++++++++to 0.00690338
Heightened Def Con from 0.00690338 ++++++++++++++++++++++++to 0.00690338
Heightened Def Con from 0.00690338 ++++++++++++++++++++++++to 0.00690338
Heightened Def Con from 0.00690338 ++++++++++++++++++++++++to 0.00690338
Heightened Def Con from 0.00690338 ++++++++++++++++++++++++to 0.00690338
Heightened Def Con from 0.00690338 ++++++++++++++++++++++++to 0.00690339
Heightened Def Con from 0.00690339 ++++++++++++++++++++++++to 0.00690339
Heightened Def Con from 0.00690339 ++++++++++++++++++++++++to 0.00690339
Heightened Def Con from 0.00690339 ++++++++++++++++++++++++to 0.00690339
Heightened Def Con from 0.00690339 ++++++++++++++++++++++++to 0.00690339
Heightened Def Con from 0.00690339 ++++++++++++++++++++++++to 0.00690339
Heightened Def Con from 0.0069034 ++++++++++++++++++++++++to 0.0069034
Heightened Def Con from 0.0069034 ++++++++++++++++++++++++to 0.0069034
Heightened Def Con from 0.0069034 ++++++++++++++++++++++++to 0.0069034
Heightened Def Con from 0.0069034 ++++++++++++++++++++++++to 0.0069034
Heightened Def Con from 0.0069034 ++++++++++++++++++++++++to 0.0069034
Heightened Def Con from 0.00690341 ++++++++++++++++++++++++to 0.00690341
Heightened Def Con from 0.00690341 ++++++++++++++++++++++++to 0.00690341
Heightened Def Con from 0.00690341 ++++++++++++++++++++++++to 0.00690341
Heightened Def Con from 0.00690341 ++++++++++++++++++++++++to 0.00690341
Heightened Def Con from 0.00690341 ++++++++++++++++++++++++to 0.00690341
Heightened Def Con from 0.00690342 ++++++++++++++++++++++++to 0.00690342
Heightened Def Con from 0.00690342 ++++++++++++++++++++++++to 0.00690342
Heightened Def Con from 0.00690342 ++++++++++++++++++++++++to 0.00690342
Heightened Def Con from 0.00690342 ++++++++++++++++++++++++to 0.00690342
Heightened Def Con from 0.00690342 ++++++++++++++++++++++++to 0.00690342
Heightened Def Con from 0.00690342 ++++++++++++++++++++++++to 0.00690343
Heightened Def Con from 0.00690343 ++++++++++++++++++++++++to 0.00690343
Heightened Def Con from 0.00690343 ++++++++++++++++++++++++to 0.00690343
Heightened Def Con from 0.00690343 ++++++++++++++++++++++++to 0.00690343
Heightened Def Con from 0.00690343 ++++++++++++++++++++++++to 0.00690343
Heightened Def Con from 0.00690343 ++++++++++++++++++++++++to 0.00690344
Heightened Def Con from 0.00690344 ++++++++++++++++++++++++to 0.00690344
Heightened Def Con from 0.00690344 ++++++++++++++++++++++++to 0.00690344
Heightened Def Con from 0.00690344 ++++++++++++++++++++++++to 0.00690344
Heightened Def Con from 0.00690344 ++++++++++++++++++++++++to 0.00690344
Heightened Def Con from 0.00690344 ++++++++++++++++++++++++to 0.00690344
Heightened Def Con from 0.00690345 ++++++++++++++++++++++++to 0.00690345
Heightened Def Con from 0.00690345 ++++++++++++++++++++++++to 0.00690345
Heightened Def Con from 0.00690345 ++++++++++++++++++++++++to 0.00690345
Heightened Def Con from 0.00690345 ++++++++++++++++++++++++to 0.00690345
Heightened Def Con from 0.00690345 ++++++++++++++++++++++++to 0.00690345
Heightened Def Con from 0.00690346 ++++++++++++++++++++++++to 0.00690346
Heightened Def Con from 0.00690346 ++++++++++++++++++++++++to 0.00690346
Heightened Def Con from 0.00690346 ++++++++++++++++++++++++to 0.00690346
Heightened Def Con from 0.00690346 ++++++++++++++++++++++++to 0.00690346
Heightened Def Con from 0.00690346 ++++++++++++++++++++++++to 0.00690346
Heightened Def Con from 0.00690347 ++++++++++++++++++++++++to 0.00690347
Heightened Def Con from 0.00690347 ++++++++++++++++++++++++to 0.00690347
Heightened Def Con from 0.00690347 ++++++++++++++++++++++++to 0.00690347
Heightened Def Con from 0.00690347 ++++++++++++++++++++++++to 0.00690347
Heightened Def Con from 0.00690347 ++++++++++++++++++++++++to 0.00690347
Heightened Def Con from 0.00690347 ++++++++++++++++++++++++to 0.00690348
Heightened Def Con from 0.00690348 ++++++++++++++++++++++++to 0.00690348
Heightened Def Con from 0.00690348 ++++++++++++++++++++++++to 0.00690348
Heightened Def Con from 0.00690348 ++++++++++++++++++++++++to 0.00690348
Heightened Def Con from 0.00690348 ++++++++++++++++++++++++to 0.00690348
Heightened Def Con from 0.00690348 ++++++++++++++++++++++++to 0.00690349
Heightened Def Con from 0.00690349 ++++++++++++++++++++++++to 0.00690349
Heightened Def Con from 0.00690349 ++++++++++++++++++++++++to 0.00690349
Heightened Def Con from 0.00690349 ++++++++++++++++++++++++to 0.00690349
Heightened Def Con from 0.00690349 ++++++++++++++++++++++++to 0.00690349
Heightened Def Con from 0.00690349 ++++++++++++++++++++++++to 0.0069035
Heightened Def Con from 0.0069035 ++++++++++++++++++++++++to 0.0069035
Heightened Def Con from 0.0069035 ++++++++++++++++++++++++to 0.0069035
Heightened Def Con from 0.0069035 ++++++++++++++++++++++++to 0.0069035
Heightened Def Con from 0.0069035 ++++++++++++++++++++++++to 0.0069035
Heightened Def Con from 0.0069035 ++++++++++++++++++++++++to 0.0069035
Heightened Def Con from 0.00690351 ++++++++++++++++++++++++to 0.00690351
Heightened Def Con from 0.00690351 ++++++++++++++++++++++++to 0.00690351
Heightened Def Con from 0.00690351 ++++++++++++++++++++++++to 0.00690351
Heightened Def Con from 0.00690351 ++++++++++++++++++++++++to 0.00690351
Heightened Def Con from 0.00690351 ++++++++++++++++++++++++to 0.00690351
Heightened Def Con from 0.00690352 ++++++++++++++++++++++++to 0.00690352
Heightened Def Con from 0.00690352 ++++++++++++++++++++++++to 0.00690352
Heightened Def Con from 0.00690352 ++++++++++++++++++++++++to 0.00690352
Heightened Def Con from 0.00690352 ++++++++++++++++++++++++to 0.00690352
Heightened Def Con from 0.00690352 ++++++++++++++++++++++++to 0.00690352
Heightened Def Con from 0.00690352 ++++++++++++++++++++++++to 0.00690353
Heightened Def Con from 0.00690353 ++++++++++++++++++++++++to 0.00690353
Heightened Def Con from 0.00690353 ++++++++++++++++++++++++to 0.00690353
Heightened Def Con from 0.00690353 ++++++++++++++++++++++++to 0.00690353
Heightened Def Con from 0.00690353 ++++++++++++++++++++++++to 0.00690353
Heightened Def Con from 0.00690353 ++++++++++++++++++++++++to 0.00690354
Heightened Def Con from 0.00690354 ++++++++++++++++++++++++to 0.00690354
Heightened Def Con from 0.00690354 ++++++++++++++++++++++++to 0.00690354
Heightened Def Con from 0.00690354 ++++++++++++++++++++++++to 0.00690354
Heightened Def Con from 0.00690354 ++++++++++++++++++++++++to 0.00690354
Heightened Def Con from 0.00690354 ++++++++++++++++++++++++to 0.00690355
Heightened Def Con from 0.00690355 ++++++++++++++++++++++++to 0.00690355
Heightened Def Con from 0.00690355 ++++++++++++++++++++++++to 0.00690355
Heightened Def Con from 0.00690355 ++++++++++++++++++++++++to 0.00690355
Heightened Def Con from 0.00690355 ++++++++++++++++++++++++to 0.00690355
Heightened Def Con from 0.00690355 ++++++++++++++++++++++++to 0.00690355
Heightened Def Con from 0.00690356 ++++++++++++++++++++++++to 0.00690356
Heightened Def Con from 0.00690356 ++++++++++++++++++++++++to 0.00690356
Heightened Def Con from 0.00690356 ++++++++++++++++++++++++to 0.00690356
Heightened Def Con from 0.00690356 ++++++++++++++++++++++++to 0.00690356
Heightened Def Con from 0.00690356 ++++++++++++++++++++++++to 0.00690356
Heightened Def Con from 0.00690357 ++++++++++++++++++++++++to 0.00690357
Heightened Def Con from 0.00690357 ++++++++++++++++++++++++to 0.00690357
Heightened Def Con from 0.00690357 ++++++++++++++++++++++++to 0.00690357
Heightened Def Con from 0.00690357 ++++++++++++++++++++++++to 0.00690357
Heightened Def Con from 0.00690357 ++++++++++++++++++++++++to 0.00690357
Heightened Def Con from 0.00690357 ++++++++++++++++++++++++to 0.00690358
Heightened Def Con from 0.00690358 ++++++++++++++++++++++++to 0.00690358
Heightened Def Con from 0.00690358 ++++++++++++++++++++++++to 0.00690358
Heightened Def Con from 0.00690358 ++++++++++++++++++++++++to 0.00690358
Heightened Def Con from 0.00690358 ++++++++++++++++++++++++to 0.00690358
Heightened Def Con from 0.00690358 ++++++++++++++++++++++++to 0.00690359
Heightened Def Con from 0.00690359 ++++++++++++++++++++++++to 0.00690359
Heightened Def Con from 0.00690359 ++++++++++++++++++++++++to 0.00690359
Heightened Def Con from 0.00690359 ++++++++++++++++++++++++to 0.00690359
Heightened Def Con from 0.00690359 ++++++++++++++++++++++++to 0.00690359
Heightened Def Con from 0.00690359 ++++++++++++++++++++++++to 0.0069036
Heightened Def Con from 0.0069036 ++++++++++++++++++++++++to 0.0069036
Heightened Def Con from 0.0069036 ++++++++++++++++++++++++to 0.0069036
Heightened Def Con from 0.0069036 ++++++++++++++++++++++++to 0.0069036
Heightened Def Con from 0.0069036 ++++++++++++++++++++++++to 0.0069036
Heightened Def Con from 0.0069036 ++++++++++++++++++++++++to 0.0069036
Heightened Def Con from 0.00690361 ++++++++++++++++++++++++to 0.00690361
Heightened Def Con from 0.00690361 ++++++++++++++++++++++++to 0.00690361
Heightened Def Con from 0.00690361 ++++++++++++++++++++++++to 0.00690361
Heightened Def Con from 0.00690361 ++++++++++++++++++++++++to 0.00690361
Heightened Def Con from 0.00690361 ++++++++++++++++++++++++to 0.00690361
Heightened Def Con from 0.00690362 ++++++++++++++++++++++++to 0.00690362
Heightened Def Con from 0.00690362 ++++++++++++++++++++++++to 0.00690362
Heightened Def Con from 0.00690362 ++++++++++++++++++++++++to 0.00690362
Heightened Def Con from 0.00690362 ++++++++++++++++++++++++to 0.00690362
Heightened Def Con from 0.00690362 ++++++++++++++++++++++++to 0.00690362
Heightened Def Con from 0.00690362 ++++++++++++++++++++++++to 0.00690363
Heightened Def Con from 0.00690363 ++++++++++++++++++++++++to 0.00690363
Heightened Def Con from 0.00690363 ++++++++++++++++++++++++to 0.00690363
Heightened Def Con from 0.00690363 ++++++++++++++++++++++++to 0.00690363
Heightened Def Con from 0.00690363 ++++++++++++++++++++++++to 0.00690363
Heightened Def Con from 0.00690363 ++++++++++++++++++++++++to 0.00690364
Heightened Def Con from 0.00690364 ++++++++++++++++++++++++to 0.00690364
Heightened Def Con from 0.00690364 ++++++++++++++++++++++++to 0.00690364
Heightened Def Con from 0.00690364 ++++++++++++++++++++++++to 0.00690364
Heightened Def Con from 0.00690364 ++++++++++++++++++++++++to 0.00690364
Heightened Def Con from 0.00690364 ++++++++++++++++++++++++to 0.00690365
Heightened Def Con from 0.00690365 ++++++++++++++++++++++++to 0.00690365
Heightened Def Con from 0.00690365 ++++++++++++++++++++++++to 0.00690365
Heightened Def Con from 0.00690365 ++++++++++++++++++++++++to 0.00690365
Heightened Def Con from 0.00690365 ++++++++++++++++++++++++to 0.00690365
Heightened Def Con from 0.00690365 ++++++++++++++++++++++++to 0.00690365
Heightened Def Con from 0.00690366 ++++++++++++++++++++++++to 0.00690366
Heightened Def Con from 0.00690366 ++++++++++++++++++++++++to 0.00690366
Heightened Def Con from 0.00690366 ++++++++++++++++++++++++to 0.00690366
Heightened Def Con from 0.00690366 ++++++++++++++++++++++++to 0.00690366
Heightened Def Con from 0.00690366 ++++++++++++++++++++++++to 0.00690366
Heightened Def Con from 0.00690367 ++++++++++++++++++++++++to 0.00690367
Heightened Def Con from 0.00690367 ++++++++++++++++++++++++to 0.00690367
Heightened Def Con from 0.00690367 ++++++++++++++++++++++++to 0.00690367
Heightened Def Con from 0.00690367 ++++++++++++++++++++++++to 0.00690367
Heightened Def Con from 0.00690367 ++++++++++++++++++++++++to 0.00690367
Heightened Def Con from 0.00690367 ++++++++++++++++++++++++to 0.00690368
Heightened Def Con from 0.00690368 ++++++++++++++++++++++++to 0.00690368
Heightened Def Con from 0.00690368 ++++++++++++++++++++++++to 0.00690368
Heightened Def Con from 0.00690368 ++++++++++++++++++++++++to 0.00690368
Heightened Def Con from 0.00690368 ++++++++++++++++++++++++to 0.00690368
Heightened Def Con from 0.00690368 ++++++++++++++++++++++++to 0.00690369
Heightened Def Con from 0.00690369 ++++++++++++++++++++++++to 0.00690369
Heightened Def Con from 0.00690369 ++++++++++++++++++++++++to 0.00690369
Heightened Def Con from 0.00690369 ++++++++++++++++++++++++to 0.00690369
Heightened Def Con from 0.00690369 ++++++++++++++++++++++++to 0.00690369
Heightened Def Con from 0.00690369 ++++++++++++++++++++++++to 0.0069037
Heightened Def Con from 0.0069037 ++++++++++++++++++++++++to 0.0069037
Heightened Def Con from 0.0069037 ++++++++++++++++++++++++to 0.0069037
Heightened Def Con from 0.0069037 ++++++++++++++++++++++++to 0.0069037
Heightened Def Con from 0.0069037 ++++++++++++++++++++++++to 0.0069037
Heightened Def Con from 0.0069037 ++++++++++++++++++++++++to 0.0069037
Heightened Def Con from 0.00690371 ++++++++++++++++++++++++to 0.00690371
Heightened Def Con from 0.00690371 ++++++++++++++++++++++++to 0.00690371
Heightened Def Con from 0.00690371 ++++++++++++++++++++++++to 0.00690371
Heightened Def Con from 0.00690371 ++++++++++++++++++++++++to 0.00690371
Heightened Def Con from 0.00690371 ++++++++++++++++++++++++to 0.00690371
Heightened Def Con from 0.00690372 ++++++++++++++++++++++++to 0.00690372
Heightened Def Con from 0.00690372 ++++++++++++++++++++++++to 0.00690372
Heightened Def Con from 0.00690372 ++++++++++++++++++++++++to 0.00690372
Heightened Def Con from 0.00690372 ++++++++++++++++++++++++to 0.00690372
Heightened Def Con from 0.00690372 ++++++++++++++++++++++++to 0.00690372
Heightened Def Con from 0.00690372 ++++++++++++++++++++++++to 0.00690373
Heightened Def Con from 0.00690373 ++++++++++++++++++++++++to 0.00690373
Heightened Def Con from 0.00690373 ++++++++++++++++++++++++to 0.00690373
Heightened Def Con from 0.00690373 ++++++++++++++++++++++++to 0.00690373
Heightened Def Con from 0.00690373 ++++++++++++++++++++++++to 0.00690373
Heightened Def Con from 0.00690373 ++++++++++++++++++++++++to 0.00690374
Heightened Def Con from 0.00690374 ++++++++++++++++++++++++to 0.00690374
Heightened Def Con from 0.00690374 ++++++++++++++++++++++++to 0.00690374
Heightened Def Con from 0.00690374 ++++++++++++++++++++++++to 0.00690374
Heightened Def Con from 0.00690374 ++++++++++++++++++++++++to 0.00690374
Heightened Def Con from 0.00690374 ++++++++++++++++++++++++to 0.00690375
Heightened Def Con from 0.00690375 ++++++++++++++++++++++++to 0.00690375
Heightened Def Con from 0.00690375 ++++++++++++++++++++++++to 0.00690375
Heightened Def Con from 0.00690375 ++++++++++++++++++++++++to 0.00690375
Heightened Def Con from 0.00690375 ++++++++++++++++++++++++to 0.00690375
Heightened Def Con from 0.00690375 ++++++++++++++++++++++++to 0.00690375
Heightened Def Con from 0.00690376 ++++++++++++++++++++++++to 0.00690376
Heightened Def Con from 0.00690376 ++++++++++++++++++++++++to 0.00690376
Heightened Def Con from 0.00690376 ++++++++++++++++++++++++to 0.00690376
Heightened Def Con from 0.00690376 ++++++++++++++++++++++++to 0.00690376
Heightened Def Con from 0.00690376 ++++++++++++++++++++++++to 0.00690376
Heightened Def Con from 0.00690377 ++++++++++++++++++++++++to 0.00690377
Heightened Def Con from 0.00690377 ++++++++++++++++++++++++to 0.00690377
Heightened Def Con from 0.00690377 ++++++++++++++++++++++++to 0.00690377
Heightened Def Con from 0.00690377 ++++++++++++++++++++++++to 0.00690377
Heightened Def Con from 0.00690377 ++++++++++++++++++++++++to 0.00690377
Heightened Def Con from 0.00690377 ++++++++++++++++++++++++to 0.00690378
Heightened Def Con from 0.00690378 ++++++++++++++++++++++++to 0.00690378
Heightened Def Con from 0.00690378 ++++++++++++++++++++++++to 0.00690378
Heightened Def Con from 0.00690378 ++++++++++++++++++++++++to 0.00690378
Heightened Def Con from 0.00690378 ++++++++++++++++++++++++to 0.00690378
Heightened Def Con from 0.00690378 ++++++++++++++++++++++++to 0.00690379
Heightened Def Con from 0.00690379 ++++++++++++++++++++++++to 0.00690379
Heightened Def Con from 0.00690379 ++++++++++++++++++++++++to 0.00690379
Heightened Def Con from 0.00690379 ++++++++++++++++++++++++to 0.00690379
Heightened Def Con from 0.00690379 ++++++++++++++++++++++++to 0.00690379
Heightened Def Con from 0.00690379 ++++++++++++++++++++++++to 0.0069038
Heightened Def Con from 0.0069038 ++++++++++++++++++++++++to 0.0069038
Heightened Def Con from 0.0069038 ++++++++++++++++++++++++to 0.0069038
Heightened Def Con from 0.0069038 ++++++++++++++++++++++++to 0.0069038
Heightened Def Con from 0.0069038 ++++++++++++++++++++++++to 0.0069038
Heightened Def Con from 0.0069038 ++++++++++++++++++++++++to 0.0069038
Heightened Def Con from 0.00690381 ++++++++++++++++++++++++to 0.00690381
Heightened Def Con from 0.00690381 ++++++++++++++++++++++++to 0.00690381
Heightened Def Con from 0.00690381 ++++++++++++++++++++++++to 0.00690381
Heightened Def Con from 0.00690381 ++++++++++++++++++++++++to 0.00690381
Heightened Def Con from 0.00690381 ++++++++++++++++++++++++to 0.00690381
Heightened Def Con from 0.00690382 ++++++++++++++++++++++++to 0.00690382
Heightened Def Con from 0.00690382 ++++++++++++++++++++++++to 0.00690382
Heightened Def Con from 0.00690382 ++++++++++++++++++++++++to 0.00690382
